project_id,file,line,name,value_expr,value_num,category,#,confidence,basis
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h,31,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h(L31)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h,32,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h(L32)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h,34,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h(L34)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h,35,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h(L35)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h,36,ERR_End,0x02,2,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h(L36)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h,38,CalAddr,(0x080F8000-4),135233532,address,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h(L38)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h,39,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h(L39)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/main.c,31,UPGRADE_MODE_COMMAND,0,0,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/main.c(L31)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/main.c,32,UPGRADE_MODE_IO,1,1,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/main.c(L32)
evt-v407-iap,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/main.c,34,UPGRADE_MODE,UPGRADE_MODE_COMMAND,,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/main.c(L34)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.c,29,isp_cmd_t,((isp_cmd  *)IAP_Deal_Buf),,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.c(L29)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.c,32,Size_256B,0x100,256,size,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.c(L32)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.c,33,Size_4KB,0x1000,4096,size,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.c(L33)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,18,PRINT,0,0,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L18)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,20,DEF_VERSION,0x0101,257,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L20)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,22,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L22)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,23,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L23)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,25,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L25)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,26,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L26)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,28,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L28)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,29,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L29)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,30,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L30)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,31,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L31)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,32,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L32)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,34,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L34)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,35,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L35)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,36,ERR_End,0x02,2,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L36)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,38,CalAddr,(0x080F8000-4),135233532,address,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L38)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,39,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h(L39)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/main.c,30,UPGRADE_MODE_COMMAND,0,0,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/main.c(L30)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/main.c,31,UPGRADE_MODE_IO,1,1,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/main.c(L31)
evt-v407-app,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/main.c,33,UPGRADE_MODE,UPGRADE_MODE_COMMAND,,misc,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/main.c(L33)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.c,27,isp_cmd_t,((isp_cmd  *)EP2_Rx_Buffer),,misc,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.c(L27)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,19,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L19)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,20,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L20)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,22,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L22)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,23,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L23)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,25,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L25)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,26,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L26)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,27,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L27)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,28,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L28)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,29,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L29)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,31,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L31)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,32,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L32)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,33,ERR_End,0x02,2,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L33)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,35,CalAddr,(0x0800F800-4),134281212,address,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L35)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h,36,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/iap.h(L36)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/main.c,27,UPGRADE_MODE_COMMAND,0,0,misc,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/main.c(L27)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/main.c,28,UPGRADE_MODE_IO,1,1,misc,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/main.c(L28)
evt-x035-iap,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/main.c,30,UPGRADE_MODE,UPGRADE_MODE_COMMAND,,misc,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/main.c(L30)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.c,28,isp_cmd_t,((isp_cmd  *)EP2_Rx_Buffer),,misc,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.c(L28)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,19,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L19)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,20,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L20)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,22,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L22)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,23,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L23)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,25,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L25)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,26,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L26)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,27,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L27)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,28,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L28)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,29,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L29)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,31,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L31)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,32,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L32)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,33,ERR_End,0x02,2,protocol,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L33)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,35,CalAddr,(0x0800F800-4),134281212,address,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L35)
evt-x035-app,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h,36,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_APP/User/iap.h(L36)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.c,28,isp_cmd_t,((isp_cmd  *)IAP_Deal_Buf),,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.c(L28)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.c,31,Size_256B,0x100,256,size,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.c(L31)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.c,32,Size_4KB,0x1000,4096,size,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.c(L32)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,18,PRINT,0,0,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L18)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,20,DEF_VERSION,0x0101,257,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L20)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,22,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L22)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,23,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L23)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,25,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L25)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,26,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L26)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,28,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L28)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,29,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L29)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,30,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L30)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,31,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L31)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,32,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L32)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,34,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L34)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,35,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L35)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,36,ERR_End,0x02,2,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L36)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,38,CalAddr,(0x08038000-4),134447100,address,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L38)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h,39,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/iap.h(L39)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/main.c,31,UPGRADE_MODE_COMMAND,0,0,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/main.c(L31)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/main.c,32,UPGRADE_MODE_IO,1,1,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/main.c(L32)
evt-x315-iap,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/main.c,34,UPGRADE_MODE,UPGRADE_MODE_COMMAND,,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_IAP/User/main.c(L34)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.c,29,isp_cmd_t,((isp_cmd  *)IAP_Deal_Buf),,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.c(L29)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.c,32,Size_256B,0x100,256,size,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.c(L32)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.c,33,Size_4KB,0x1000,4096,size,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.c(L33)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,18,PRINT,0,0,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L18)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,20,DEF_VERSION,0x0101,257,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L20)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,22,USBD_DATA_SIZE,64,64,size,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L22)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,23,FLASH_Base,0x08005000,134238208,address,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L23)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,25,Uart_Sync_Head1,0xaa,170,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L25)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,26,Uart_Sync_Head2,0x55,85,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L26)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,28,CMD_IAP_PROM,0x80,128,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L28)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,29,CMD_IAP_ERASE,0x81,129,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L29)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,30,CMD_IAP_VERIFY,0x82,130,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L30)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,31,CMD_IAP_END,0x83,131,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L31)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,32,CMD_JUMP_IAP,0x84,132,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L32)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,34,ERR_SUCCESS,0x00,0,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L34)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,35,ERR_ERROR,0x01,1,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L35)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,36,ERR_End,0x02,2,protocol,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L36)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,38,CalAddr,(0x08038000-4),134447100,address,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L38)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h,39,CheckNum,(0x5aa55aa5),1520786085,address,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/iap.h(L39)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/main.c,30,UPGRADE_MODE_COMMAND,0,0,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/main.c(L30)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/main.c,31,UPGRADE_MODE_IO,1,1,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/main.c(L31)
evt-x315-app,CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/main.c,33,UPGRADE_MODE,UPGRADE_MODE_COMMAND,,misc,#,single-source,evt:CH32X315/EVT/EXAM/IAP/USB_UART/CH32X315_APP/User/main.c(L33)
