project_id,repo,path,bytes,lines,sha256,role,#,confidence,basis
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_core.c,24699,955,4f9afc630c204072ec16668fa5f90bdea25fcf93fa07194ff3899fb591ce1cb2,usb,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_core.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_init.c,1277,43,5f86f580f9812ad12a22e5135e8a16619d18cc0ddfc8be8b9928c486c85e1abb,usb,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_init.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_int.c,3314,134,1688bf1cf391f84300a3312ce4335fc945dd94371dba969726a95814730a3e3a,usb,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_int.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_mem.c,2270,75,4a08511c0561bd73c9035804219e68f232bcd5e2c1295a33655bfe898e8e2958,usb,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_mem.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_regs.c,21374,853,9c4a76e8e0f0ea0ef0b1b56df2549bf683c5f76141eacd23d001053fa45e1010,usb,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_regs.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_sil.c,2514,78,ac36525b92505973eb85cd54b4ef5207869a6168197aa87480e650abbf3b9cfa,usb,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/USBLIB/USB-Driver/src/usb_sil.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_conf.h,1285,37,115d6f7a70dd4c76b1f038bac4660ae4b6ce6b40b3378756b678e72acab58950,support,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_conf.h
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_it.c,1343,48,fccd998451fee422bbcd2d15874f8c1617b40bf5e52ff7f6d9b56958915563bd,support,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_it.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_it.h,759,18,2f39e598b272bf372cd944160d98277336a71feb1e173c08506824835cbb13e4,support,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_it.h
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_usbfs_device.c,22179,579,6ba15496f73cf77bfff88bc8e4cd15034499dca3536e990de48f10b4325eb030,usb,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_usbfs_device.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_usbfs_device.h,33722,717,8751053b37108668396fe38d4f714cb107827ff6a5aa5091a0c754b98b3e70c0,usb,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/ch32v20x_usbfs_device.h
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/flash.c,987,29,fd9399a06e243dee6ab2266fcd9d6365d923599169a107f9e44655bf3084784d,flash,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/flash.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/flash.h,750,21,9a34a5b368a7af6609ca9f9bcc14fac32f352bf3090332bc769b9ac83a8b5266,flash,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/flash.h
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/iap.c,7665,261,a06dcc7bdd0a5b34c4ed7aed695b927ada170224bedc16b8018d32864f4054fb,protocol,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/iap.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/iap.h,1956,86,ce0a66889673d9273065bc7f519255d412b7c1b149046a2aea2ed105bec2c1cf,protocol,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/iap.h
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/main.c,8554,277,0c36d140e36b0dcc694da825a5bf8f09dc8bba11a7f33ba56f21ef06469f3978,entry,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/main.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/system_ch32v20x.c,30299,988,e20c2afef30ca5838db000c8d4550b01bdd418ee801a8e8092ec9df9b3fd2360,startup,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/system_ch32v20x.c
evt-v20x-app,CH32V20x,CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/system_ch32v20x.h,1034,30,de59432d0afd1d227adbd4fd494b592dd25e156a266ed96ab782e0eb84d54e8f,startup,#,single-source,evt:CH32V20x/EVT/EXAM/IAP/USB_UART/CH32V20x_APP/User/system_ch32v20x.h
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_conf.h,1383,46,dec22a0b4631028ad4c7f7b1c6b533d9392e1a4f65724b24c067d6fd84458b83,support,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_conf.h
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_it.c,1702,58,70596d2f1c271c994fd4b3727d7114c8f842b2b5882d9786a54728c6281fbcd0,support,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_it.c
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_it.h,757,21,028cb6afc455af5741ad066ebe2831d3b93b1daf9eebaab3482632c9895383e2,support,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_it.h
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_usbfs_device.c,20039,555,f05952635d739e1fba3932bbf354c7ae83d05bd7c8a71a445496891b35f22607,usb,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_usbfs_device.c
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_usbfs_device.h,28637,642,6fc9deb6684d8b38d37ead0f1e61fdb501c7150068e382c3293d6fa124ae11a6,usb,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_usbfs_device.h
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_usbhs_device.c,24956,671,249e099c44117dcb61a554e1e9d3975c35666b3787a34b24090f95d4fa2bb895,usb,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_usbhs_device.c
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_usbhs_device.h,21686,649,26a24a11056e7ae7cfa0ba474ed1c8276c92ce7dfb5c1ae92adce7c2a4d6e1fa,usb,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/ch32v30x_usbhs_device.h
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/flash.c,994,32,9ec84c722ed166b201071b651366b75bd9b83e51eb409243142a781d5142e138,flash,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/flash.c
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/flash.h,754,23,a79b510b6d4f7d1e3ed421036451fe79fb800780e3b0f92f3b0e08a1d7801f70,flash,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/flash.h
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/iap.c,11516,412,aee2eebc190aea05adcbde0446b00fe2eae488304fe809215eca307622491d90,protocol,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/iap.c
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/iap.h,1834,82,2af2998aa1532af17f0badd0c1cb4729d4ef2eae2f59fa0025f77fe64ef85ae1,protocol,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/iap.h
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/main.c,3583,125,4b1e8c1aa097bb3bb27eef2a100467162c850a7fc9a04c8435f7ec69699e194d,entry,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/main.c
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/system_ch32v30x.c,30849,1037,7aadd33aaefeb0902389a7f92cae3d8d87dd6e71056ad902ab61a058f4d00892,startup,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/system_ch32v30x.c
evt-v30x-iap,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/system_ch32v30x.h,1049,33,1f46762b4ff3318069bcd7850367b8bfe24913edaa9f47045447d4119818aca7,startup,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_IAP/User/system_ch32v30x.h
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/LD/Link.ld,3505,168,39c7bbe3ac1f2b296bac721b272a5746b7e0a793723e73f9979fb4a92f6fe131,linker,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/LD/Link.ld
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_conf.h,1378,46,2121fd46333e183ba70603cd21f0a70aec1a773c275d924724f7802ff07884f2,support,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_conf.h
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_it.c,1350,47,e038528174b4ed3ce56a2c988220dcce0159d2a973f610d4ff7d4b70792ec5e7,support,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_it.c
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_it.h,757,21,028cb6afc455af5741ad066ebe2831d3b93b1daf9eebaab3482632c9895383e2,support,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_it.h
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_usbfs_device.c,20039,555,c66a9ae48cfdf79e439a384fd55e9f5634b7265ba7dbec33b4c425c6e64aa955,usb,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_usbfs_device.c
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_usbfs_device.h,28637,642,6fc9deb6684d8b38d37ead0f1e61fdb501c7150068e382c3293d6fa124ae11a6,usb,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_usbfs_device.h
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_usbhs_device.c,24976,671,2c67b47f0890dece885300fd543db0ea7993acd082e31fcd4903ffc5ae4d259b,usb,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_usbhs_device.c
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_usbhs_device.h,21686,649,26a24a11056e7ae7cfa0ba474ed1c8276c92ce7dfb5c1ae92adce7c2a4d6e1fa,usb,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/ch32v30x_usbhs_device.h
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/flash.c,994,32,9ec84c722ed166b201071b651366b75bd9b83e51eb409243142a781d5142e138,flash,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/flash.c
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/flash.h,754,23,a79b510b6d4f7d1e3ed421036451fe79fb800780e3b0f92f3b0e08a1d7801f70,flash,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/flash.h
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/iap.c,6643,217,c40e13705f1abb8aa7c899dc65c5a79c7bf0208c78872ae1f110c9ea3a582664,protocol,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/iap.c
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/iap.h,1760,78,8f54a6d31323dd1cfce49e55d140b5c389c62616f68ce6c6692154ca0e7c004b,protocol,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/iap.h
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/main.c,8451,280,43b7537b83f7f44ebdc0bfc5966cbde3dc48bf018ef532b8b9b576256adc70dd,entry,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/main.c
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/system_ch32v30x.c,30849,1037,7aadd33aaefeb0902389a7f92cae3d8d87dd6e71056ad902ab61a058f4d00892,startup,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/system_ch32v30x.c
evt-v30x-app,CH32V307,CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/system_ch32v30x.h,1049,33,1f46762b4ff3318069bcd7850367b8bfe24913edaa9f47045447d4119818aca7,startup,#,single-source,evt:CH32V307/EVT/EXAM/IAP/USB_UART/CHV30x_APP/User/system_ch32v30x.h
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/Ld/Link.ld,3776,168,a971000235f8d1f12ea28b9b53b40bab54c166ecca34217dba7daedbf5ed2582,linker,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/Ld/Link.ld
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/ch32v4x7_usbhs_device.c,25185,615,0523754fce2422a01e956d3e5f2200411ff4905f524b4e8080ce7bec5dbb8673,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/ch32v4x7_usbhs_device.c
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/ch32v4x7_usbhs_device.h,7327,231,7e3155b9877b83f624bc2fd383a022e1542e5ee9965d4ff37dbe7400d264c6a3,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/ch32v4x7_usbhs_device.h
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/usb_desc.c,8625,224,f0ffa6ba648e2ac4fca5fc59dfb072fbacb3c0b1996ef26a0b2583b237e9ca30,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/usb_desc.c
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/usb_desc.h,2651,72,86ffbea3123d2e649cb49ac40b374e0722d918a326955746ec1fdbd1b217f868,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/usb_desc.h
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/usb_inf.c,2360,80,1aef78e870ad70c9a37060a205d690d207ccdc0244894c9f83ba7276fcc57a32,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/usb_inf.c
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/usb_inf.h,1564,41,ec0c7c2e818a1b0d5794faefcc50189e0e6f226b1a10132bb6d2eda2fb07130c,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/USB/usb_inf.h
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/ch32v4x7_conf.h,1597,54,0583e3e166c3e5fa903714fad934174bd5d0b1ad0c2e204edae5c750f9c6afb9,support,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/ch32v4x7_conf.h
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/ch32v4x7_it.c,1336,47,dda900128388f65db2ba51086ae606808577c4063fa83260e102711402d85377,support,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/ch32v4x7_it.c
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/ch32v4x7_it.h,757,21,b9abd77a95960f05202ad6c5e7495bc222bb69e0931e755d7fca9d3e75e6e76c,support,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/ch32v4x7_it.h
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/flash.c,987,32,0e59218dc4743c28fb8770842a69c1fa2e1fd2aefff7e4d3aeb0b2bdccc8fa4d,flash,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/flash.c
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/flash.h,749,23,0d056198f07ef34014f08ab32f5663891bc7415b2a0ad664f679907953077b2c,flash,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/flash.h
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.c,12772,450,ca37463f774838622972ac936913cf2044920bc90fea535ea43c2cc521137035,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.c
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h,1831,83,93fa048d55670194378e8e696bca44b4f8c503fc7996dcff11494f8ee5ca65e1,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/iap.h
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/main.c,3183,113,452add82c14c40ffa168faa1087c7caeabeaf68e9b46f2e66630a2f2da01f511,entry,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/main.c
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/system_ch32v4x7.c,35516,1099,1440e1fbf9cfbacaecfe4dc08f72a63b140808101ef1479da14343c03ab38650,startup,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/system_ch32v4x7.c
evt-v407-iap,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/system_ch32v4x7.h,1191,35,e9e2a1bfaa2965861b8a300ce36b09af5e384665e66d17f6879b7f4e3949b577,startup,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_IAP/User/system_ch32v4x7.h
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/Ld/Link.ld,3781,168,47b5904797bbd0423c969f2d5b75afcf4494282eca0a6d97c02caf48b6697450,linker,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/Ld/Link.ld
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/ch32v4x7_usbhs_device.c,25167,614,da329c1e63446521504b45195c3049104bdb7e77619b1eb03dfba91e90fa66cd,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/ch32v4x7_usbhs_device.c
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/ch32v4x7_usbhs_device.h,7327,231,7e3155b9877b83f624bc2fd383a022e1542e5ee9965d4ff37dbe7400d264c6a3,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/ch32v4x7_usbhs_device.h
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/usb_desc.c,8630,225,9e36395bc4627f79ccf68089e65b1df40915d6419b6dff708d7f08898c21259b,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/usb_desc.c
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/usb_desc.h,2651,72,5ff67e82a3a251706440f9bd4670029bb18eeeb25dce48836466bfe859581455,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/usb_desc.h
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/usb_inf.c,2360,80,f913e719b50b8b27d40c20e52b3fb63386ecfa4e2b82c07c86e343d2fafa4f71,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/usb_inf.c
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/usb_inf.h,1567,41,a07e7c68646bf6241c9d582b864540d00df364059da06149bd780e1ca2028764,usb,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/USB/usb_inf.h
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/ch32v4x7_conf.h,1597,54,0583e3e166c3e5fa903714fad934174bd5d0b1ad0c2e204edae5c750f9c6afb9,support,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/ch32v4x7_conf.h
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/ch32v4x7_it.c,1336,47,dda900128388f65db2ba51086ae606808577c4063fa83260e102711402d85377,support,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/ch32v4x7_it.c
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/ch32v4x7_it.h,757,21,b9abd77a95960f05202ad6c5e7495bc222bb69e0931e755d7fca9d3e75e6e76c,support,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/ch32v4x7_it.h
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/flash.c,987,32,dc8027747881c274d0ae3328bfc9c86bc1e55203f9a73b414cfaef62e5a2e42d,flash,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/flash.c
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/flash.h,749,23,0d056198f07ef34014f08ab32f5663891bc7415b2a0ad664f679907953077b2c,flash,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/flash.h
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.c,8812,307,7226dc17dca169ef15d172bf8fbf347093c1e4b4d8c8452f6c5c7c46403c31cb,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.c
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h,1831,83,93fa048d55670194378e8e696bca44b4f8c503fc7996dcff11494f8ee5ca65e1,protocol,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/iap.h
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/main.c,3256,117,ba1367d01df08ca5aae2f2c471469d11d5d3dde224c53e41060571c2962ab98f,entry,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/main.c
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/system_ch32v4x7.c,35516,1099,1440e1fbf9cfbacaecfe4dc08f72a63b140808101ef1479da14343c03ab38650,startup,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/system_ch32v4x7.c
evt-v407-app,CH32V407,CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/system_ch32v4x7.h,1191,35,e9e2a1bfaa2965861b8a300ce36b09af5e384665e66d17f6879b7f4e3949b577,startup,#,single-source,evt:CH32V407/EVT/EXAM/IAP/USB_UART/CH32V407_APP/User/system_ch32v4x7.h
evt-x035-iap,CH32X035,CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_conf.h,1195,40,96fd6c4823707655fffe5311656276ca8e7adb0a4840a539ad9da14e79fedab4,support,#,single-source,evt:CH32X035/EVT/EXAM/IAP/USB_UART/CH32X035_IAP/User/ch32x035_conf.h
